Index Game, Round, Player, Move
144,32,2,"[[0, 3], [0, 2]]"
144,33,1,"[[1, 3], [2, 2]]"
144,34,2,"[[0, 4], [1, 3]]"
144,35,1,"[[1, 4], [2, 3]]"
144,36,2,"[[0, 2], [0, 3]]"
144,37,1,"[[0, 1], [0, 0]]"
144,38,2,"[[0, 3], [0, 2]]"
144,39,1,"[[2, 3], [3, 3]]"
145,1,1,"[[-1, -1], [4, 3]]"
145,1,2,"[[-1, -1], [0, 3]]"
145,2,1,"[[-1, -1], [2, 3]]"
145,2,2,"[[-1, -1], [0, 2]]"
145,3,1,"[[-1, -1], [1, 3]]"
145,3,2,"[[-1, -1], [3, 3]]"
145,4,1,"[[-1, -1], [3, 2]]"
145,4,2,"[[-1, -1], [2, 2]]"
145,5,1,"[[1, 3], [1, 2]]"
145,6,2,"[[0, 2], [1, 3]]"
145,7,1,"[[3, 2], [4, 2]]"
145,8,2,"[[3, 3], [3, 2]]"
145,9,1,"[[4, 3], [3, 3]]"
145,10,2,"[[3, 2], [3, 1]]"
145,11,1,"[[1, 2], [0, 1]]"
145,12,2,"[[0, 3], [0, 4]]"
146,1,1,"[[-1, -1], [1, 0]]"
146,1,2,"[[-1, -1], [3, 2]]"
146,2,1,"[[-1, -1], [2, 2]]"
146,2,2,"[[-1, -1], [1, 2]]"
146,3,1,"[[-1, -1], [2, 1]]"
146,3,2,"[[-1, -1], [2, 3]]"
146,4,1,"[[-1, -1], [2, 4]]"
146,4,2,"[[-1, -1], [3, 3]]"
146,5,1,"[[1, 0], [1, 1]]"
146,6,2,"[[1, 2], [1, 3]]"
146,7,1,"[[1, 1], [0, 0]]"
146,8,2,"[[3, 2], [4, 3]]"
147,1,1,"[[-1, -1], [1, 3]]"
147,1,2,"[[-1, -1], [3, 1]]"
147,2,1,"[[-1, -1], [1, 2]]"
147,2,2,"[[-1, -1], [2, 2]]"
147,3,1,"[[-1, -1], [1, 1]]"
147,3,2,"[[-1, -1], [0, 0]]"
147,4,1,"[[-1, -1], [1, 0]]"
148,1,1,"[[-1, -1], [3, 1]]"
148,1,2,"[[-1, -1], [2, 0]]"
148,2,1,"[[-1, -1], [2, 2]]"
148,2,2,"[[-1, -1], [2, 1]]"
148,3,1,"[[-1, -1], [1, 3]]"
148,3,2,"[[-1, -1], [0, 0]]"
148,4,1,"[[-1, -1], [0, 4]]"
149,1,1,"[[-1, -1], [3, 1]]"
149,1,2,"[[-1, -1], [0, 3]]"
149,2,1,"[[-1, -1], [2, 1]]"
149,2,2,"[[-1, -1], [1, 3]]"
149,3,1,"[[-1, -1], [1, 1]]"
149,3,2,"[[-1, -1], [0, 0]]"
149,4,1,"[[-1, -1], [0, 1]]"
150,1,1,"[[-1, -1], [3, 1]]"
150,1,2,"[[-1, -1], [2, 1]]"
150,2,1,"[[-1, -1], [2, 2]]"
150,2,2,"[[-1, -1], [3, 2]]"
150,3,1,"[[-1, -1], [1, 3]]"
150,3,2,"[[-1, -1], [0, 0]]"
150,4,1,"[[-1, -1], [0, 4]]"
151,1,1,"[[-1, -1], [0, 4]]"
151,1,2,"[[-1, -1], [0, 0]]"
151,2,1,"[[-1, -1], [0, 2]]"
151,2,2,"[[-1, -1], [1, 0]]"
151,3,1,"[[-1, -1], [0, 1]]"
151,3,2,"[[-1, -1], [0, 3]]"
151,4,1,"[[-1, -1], [1, 3]]"
151,4,2,"[[-1, -1], [1, 2]]"
151,5,1,"[[0, 4], [1, 4]]"
151,6,2,"[[0, 0], [1, 1]]"
151,7,1,"[[1, 4], [2, 3]]"
151,8,2,"[[1, 1], [2, 2]]"
151,9,1,"[[0, 1], [1, 1]]"
151,10,2,"[[1, 0], [2, 1]]"
151,11,1,"[[1, 1], [1, 0]]"
151,12,2,"[[2, 2], [3, 1]]"
151,13,1,"[[0, 2], [0, 1]]"
151,14,2,"[[3, 1], [3, 0]]"
152,1,1,"[[-1, -1], [3, 2]]"
152,1,2,"[[-1, -1], [4, 4]]"
152,2,1,"[[-1, -1], [1, 2]]"
152,2,2,"[[-1, -1], [2, 2]]"
152,3,1,"[[-1, -1], [2, 3]]"
152,3,2,"[[-1, -1], [3, 3]]"
152,4,1,"[[-1, -1], [1, 1]]"
152,4,2,"[[-1, -1], [2, 1]]"
152,5,1,"[[1, 2], [0, 1]]"
152,6,2,"[[2, 1], [1, 2]]"
152,7,1,"[[3, 2], [2, 1]]"
152,8,2,"[[3, 3], [3, 2]]"
152,9,1,"[[2, 3], [3, 3]]"
152,10,2,"[[4, 4], [4, 3]]"
152,11,1,"[[3, 3], [4, 2]]"
152,12,2,"[[3, 2], [3, 1]]"
152,13,1,"[[4, 2], [3, 2]]"
152,14,2,"[[4, 3], [3, 3]]"
152,15,1,"[[1, 1], [0, 2]]"
152,16,2,"[[1, 2], [1, 1]]"
152,17,1,"[[0, 1], [1, 2]]"
152,18,2,"[[3, 3], [4, 3]]"
152,19,1,"[[1, 2], [2, 3]]"
152,20,2,"[[1, 1], [1, 2]]"
152,21,1,"[[2, 3], [3, 3]]"
152,22,2,"[[4, 3], [4, 2]]"
152,23,1,"[[0, 2], [1, 1]]"
152,24,2,"[[1, 2], [0, 2]]"
152,25,1,"[[3, 3], [4, 3]]"
152,26,2,"[[0, 2], [0, 1]]"
152,27,1,"[[1, 1], [1, 0]]"
153,1,1,"[[-1, -1], [3, 3]]"
153,1,2,"[[-1, -1], [2, 4]]"
153,2,1,"[[-1, -1], [2, 2]]"
153,2,2,"[[-1, -1], [2, 3]]"
153,3,1,"[[-1, -1], [1, 1]]"
153,3,2,"[[-1, -1], [0, 0]]"
153,4,1,"[[-1, -1], [4, 4]]"
154,1,1,"[[-1, -1], [4, 2]]"
154,1,2,"[[-1, -1], [0, 0]]"
154,2,1,"[[-1, -1], [2, 2]]"
154,2,2,"[[-1, -1], [0, 1]]"
154,3,1,"[[-1, -1], [1, 2]]"
154,3,2,"[[-1, -1], [3, 2]]"
154,4,1,"[[-1, -1], [0, 2]]"
154,4,2,"[[-1, -1], [2, 1]]"
154,5,1,"[[0, 2], [0, 3]]"
154,6,2,"[[3, 2], [3, 1]]"
154,7,1,"[[1, 2], [1, 1]]"
154,8,2,"[[0, 1], [1, 2]]"
154,9,1,"[[0, 3], [0, 2]]"
154,10,2,"[[3, 1], [3, 2]]"
154,11,1,"[[0, 2], [0, 1]]"
154,12,2,"[[0, 0], [1, 0]]"
154,13,1,"[[4, 2], [3, 3]]"
154,14,2,"[[1, 0], [0, 0]]"
154,15,1,"[[0, 1], [1, 0]]"
154,16,2,"[[3, 2], [3, 1]]"
154,17,1,"[[3, 3], [2, 4]]"
154,18,2,"[[0, 0], [0, 1]]"
154,19,1,"[[1, 0], [0, 0]]"
154,20,2,"[[0, 1], [0, 2]]"
154,21,1,"[[2, 4], [3, 3]]"
155,1,1,"[[-1, -1], [0, 4]]"
155,1,2,"[[-1, -1], [0, 3]]"
155,2,1,"[[-1, -1], [1, 4]]"
155,2,2,"[[-1, -1], [1, 3]]"
155,3,1,"[[-1, -1], [2, 4]]"
155,3,2,"[[-1, -1], [3, 4]]"
155,4,1,"[[-1, -1], [3, 3]]"
155,4,2,"[[-1, -1], [2, 3]]"
155,5,1,"[[3, 3], [2, 2]]"
155,6,2,"[[3, 4], [3, 3]]"
156,1,1,"[[-1, -1], [3, 3]]"
156,1,2,"[[-1, -1], [1, 2]]"
156,2,1,"[[-1, -1], [2, 2]]"
156,2,2,"[[-1, -1], [1, 1]]"
156,3,1,"[[-1, -1], [2, 3]]"
156,3,2,"[[-1, -1], [3, 2]]"
156,4,1,"[[-1, -1], [2, 1]]"
156,4,2,"[[-1, -1], [2, 4]]"
156,5,1,"[[3, 3], [4, 3]]"
156,6,2,"[[1, 1], [0, 2]]"
156,7,1,"[[4, 3], [3, 4]]"
156,8,2,"[[0, 2], [0, 3]]"
156,9,1,"[[3, 4], [3, 3]]"
156,10,2,"[[0, 3], [1, 3]]"
156,11,1,"[[2, 1], [3, 1]]"
156,12,2,"[[1, 2], [2, 1]]"
156,13,1,"[[3, 1], [2, 0]]"
156,14,2,"[[1, 3], [0, 2]]"
156,15,1,"[[2, 0], [1, 1]]"
156,16,2,"[[0, 2], [1, 2]]"
156,17,1,"[[2, 3], [3, 4]]"
156,18,2,"[[1, 2], [0, 1]]"
156,19,1,"[[3, 4], [4, 4]]"
157,1,1,"[[-1, -1], [1, 3]]"
157,1,2,"[[-1, -1], [4, 4]]"
157,2,1,"[[-1, -1], [1, 2]]"
157,2,2,"[[-1, -1], [2, 4]]"
157,3,1,"[[-1, -1], [1, 1]]"
157,3,2,"[[-1, -1], [0, 0]]"
157,4,1,"[[-1, -1], [1, 0]]"
158,1,1,"[[-1, -1], [3, 3]]"
158,1,2,"[[-1, -1], [3, 0]]"
158,2,1,"[[-1, -1], [2, 2]]"
158,2,2,"[[-1, -1], [3, 2]]"
158,3,1,"[[-1, -1], [1, 1]]"
158,3,2,"[[-1, -1], [0, 0]]"
158,4,1,"[[-1, -1], [4, 4]]"
159,1,1,"[[-1, -1], [2, 0]]"
159,1,2,"[[-1, -1], [0, 0]]"
159,2,1,"[[-1, -1], [2, 1]]"
159,2,2,"[[-1, -1], [0, 1]]"
159,3,1,"[[-1, -1], [2, 2]]"
159,3,2,"[[-1, -1], [2, 3]]"
159,4,1,"[[-1, -1], [3, 2]]"
159,4,2,"[[-1, -1], [3, 1]]"
159,5,1,"[[2, 0], [1, 1]]"
159,6,2,"[[0, 1], [1, 2]]"
159,7,1,"[[2, 1], [2, 0]]"
159,8,2,"[[0, 0], [1, 0]]"
159,9,1,"[[1, 1], [2, 1]]"
159,10,2,"[[1, 0], [1, 1]]"
159,11,1,"[[3, 2], [3, 3]]"
159,12,2,"[[3, 1], [3, 2]]"
159,13,1,"[[3, 3], [3, 4]]"
159,14,2,"[[1, 1], [0, 1]]"
159,15,1,"[[3, 4], [2, 4]]"
159,16,2,"[[3, 2], [3, 3]]"
159,17,1,"[[2, 4], [3, 4]]"
159,18,2,"[[3, 3], [2, 4]]"
159,19,1,"[[2, 2], [3, 2]]"
159,20,2,"[[0, 1], [1, 1]]"
159,21,1,"[[2, 0], [1, 0]]"
159,22,2,"[[1, 1], [0, 0]]"
159,23,1,"[[3, 4], [4, 3]]"
160,1,1,"[[-1, -1], [2, 0]]"
160,1,2,"[[-1, -1], [3, 1]]"
160,2,1,"[[-1, -1], [2, 1]]"
160,2,2,"[[-1, -1], [2, 2]]"
160,3,1,"[[-1, -1], [1, 1]]"
160,3,2,"[[-1, -1], [1, 0]]"
160,4,1,"[[-1, -1], [0, 1]]"
160,4,2,"[[-1, -1], [1, 2]]"
160,5,1,"[[2, 0], [3, 0]]"
160,6,2,"[[1, 0], [2, 0]]"
160,7,1,"[[3, 0], [4, 0]]"
160,8,2,"[[2, 2], [2, 3]]"
160,9,1,"[[4, 0], [4, 1]]"
160,10,2,"[[2, 3], [3, 2]]"
160,11,1,"[[0, 1], [0, 0]]"
160,12,2,"[[1, 2], [0, 1]]"
160,13,1,"[[0, 0], [1, 0]]"
160,14,2,"[[3, 2], [4, 2]]"
160,15,1,"[[4, 1], [3, 2]]"
160,16,2,"[[0, 1], [0, 2]]"
160,17,1,"[[3, 2], [2, 3]]"
160,18,2,"[[0, 2], [1, 2]]"
160,19,1,"[[1, 1], [2, 2]]"
160,20,2,"[[1, 2], [1, 1]]"
160,21,1,"[[1, 0], [0, 0]]"
160,22,2,"[[2, 0], [1, 0]]"
160,23,1,"[[0, 0], [0, 1]]"
160,24,2,"[[1, 1], [1, 2]]"
160,25,1,"[[0, 1], [1, 1]]"
160,26,2,"[[3, 1], [2, 0]]"
160,27,1,"[[2, 2], [3, 2]]"
160,28,2,"[[1, 2], [2, 2]]"
160,29,1,"[[1, 1], [0, 1]]"
160,30,2,"[[1, 0], [1, 1]]"
160,31,1,"[[0, 1], [0, 2]]"
160,32,2,"[[1, 1], [1, 2]]"
160,33,1,"[[0, 2], [1, 1]]"
160,34,2,"[[2, 0], [3, 1]]"
160,35,1,"[[2, 3], [1, 3]]"
160,36,2,"[[4, 2], [3, 3]]"
160,37,1,"[[1, 3], [0, 2]]"
160,38,2,"[[3, 1], [4, 1]]"
160,39,1,"[[3, 2], [3, 1]]"
160,40,2,"[[1, 2], [0, 1]]"
160,41,1,"[[2, 1], [3, 2]]"
160,42,2,"[[4, 1], [4, 2]]"
160,43,1,"[[1, 1], [1, 2]]"
160,44,2,"[[0, 1], [1, 0]]"
160,45,1,"[[3, 1], [2, 1]]"
160,46,2,"[[1, 0], [1, 1]]"
160,47,1,"[[0, 2], [0, 1]]"
160,48,2,"[[4, 2], [4, 3]]"
160,49,1,"[[0, 1], [0, 0]]"
160,50,2,"[[4, 3], [4, 4]]"
161,1,1,"[[-1, -1], [0, 0]]"
161,1,2,"[[-1, -1], [1, 4]]"
161,2,1,"[[-1, -1], [0, 1]]"
161,2,2,"[[-1, -1], [1, 2]]"
161,3,1,"[[-1, -1], [0, 2]]"
161,3,2,"[[-1, -1], [0, 3]]"
161,4,1,"[[-1, -1], [2, 2]]"
161,4,2,"[[-1, -1], [1, 1]]"
161,5,1,"[[2, 2], [1, 3]]"
161,6,2,"[[1, 4], [2, 3]]"
161,7,1,"[[0, 0], [1, 0]]"
161,8,2,"[[0, 3], [1, 4]]"
161,9,1,"[[0, 1], [0, 0]]"
161,10,2,"[[1, 1], [2, 2]]"
161,11,1,"[[1, 0], [0, 1]]"
161,12,2,"[[1, 4], [0, 3]]"
161,13,1,"[[0, 0], [1, 0]]"
161,14,2,"[[2, 2], [1, 1]]"
161,15,1,"[[0, 1], [0, 0]]"
161,16,2,"[[0, 3], [1, 4]]"
161,17,1,"[[1, 0], [2, 1]]"
161,18,2,"[[1, 2], [2, 2]]"
161,19,1,"[[2, 1], [1, 2]]"
161,20,2,"[[1, 1], [2, 1]]"
161,21,1,"[[1, 3], [2, 4]]"
161,22,2,"[[1, 4], [1, 3]]"
161,23,1,"[[0, 0], [1, 0]]"
161,24,2,"[[2, 2], [1, 1]]"
161,25,1,"[[0, 2], [0, 1]]"
161,26,2,"[[1, 3], [2, 2]]"
161,27,1,"[[1, 0], [2, 0]]"
161,28,2,"[[2, 2], [3, 2]]"
161,29,1,"[[1, 2], [2, 2]]"
161,30,2,"[[2, 3], [1, 2]]"
161,31,1,"[[2, 4], [2, 3]]"
161,32,2,"[[3, 2], [3, 1]]"
161,33,1,"[[2, 3], [3, 2]]"
161,34,2,"[[1, 2], [0, 2]]"
161,35,1,"[[2, 2], [1, 2]]"
161,36,2,"[[0, 2], [1, 3]]"
161,37,1,"[[3, 2], [2, 2]]"
161,38,2,"[[1, 3], [2, 3]]"
161,39,1,"[[0, 1], [0, 0]]"
161,40,2,"[[2, 3], [3, 2]]"
161,41,1,"[[0, 0], [0, 1]]"
161,42,2,"[[3, 2], [4, 1]]"
162,1,1,"[[-1, -1], [0, 1]]"
162,1,2,"[[-1, -1], [0, 0]]"
162,2,1,"[[-1, -1], [1, 1]]"
162,2,2,"[[-1, -1], [1, 0]]"
162,3,1,"[[-1, -1], [2, 1]]"
162,3,2,"[[-1, -1], [3, 1]]"
162,4,1,"[[-1, -1], [2, 2]]"
162,4,2,"[[-1, -1], [1, 2]]"
162,5,1,"[[2, 2], [3, 2]]"
162,6,2,"[[1, 0], [2, 0]]"
162,7,1,"[[2, 1], [2, 2]]"
162,8,2,"[[2, 0], [2, 1]]"
162,9,1,"[[3, 2], [3, 3]]"
162,10,2,"[[3, 1], [3, 2]]"
162,11,1,"[[0, 1], [1, 0]]"
162,12,2,"[[3, 2], [2, 3]]"
162,13,1,"[[3, 3], [2, 4]]"
162,14,2,"[[0, 0], [0, 1]]"
162,15,1,"[[1, 0], [0, 0]]"
162,16,2,"[[2, 3], [3, 3]]"
162,17,1,"[[2, 4], [2, 3]]"
162,18,2,"[[0, 1], [0, 2]]"
162,19,1,"[[2, 3], [3, 2]]"
162,20,2,"[[1, 2], [2, 3]]"
162,21,1,"[[1, 1], [1, 2]]"
162,22,2,"[[0, 2], [1, 1]]"
162,23,1,"[[0, 0], [0, 1]]"
162,24,2,"[[1, 1], [0, 2]]"
162,25,1,"[[0, 1], [1, 1]]"
162,26,2,"[[2, 3], [1, 3]]"
162,27,1,"[[1, 1], [0, 0]]"
162,28,2,"[[0, 2], [1, 1]]"
162,29,1,"[[0, 0], [0, 1]]"
162,30,2,"[[1, 3], [0, 2]]"
162,31,1,"[[1, 2], [1, 3]]"
162,32,2,"[[0, 2], [1, 2]]"
162,33,1,"[[0, 1], [0, 2]]"
162,34,2,"[[3, 3], [2, 3]]"
162,35,1,"[[0, 2], [0, 3]]"
162,36,2,"[[1, 1], [1, 0]]"
162,37,1,"[[3, 2], [3, 1]]"
162,38,2,"[[1, 0], [0, 0]]"
162,39,1,"[[0, 3], [0, 4]]"
163,1,1,"[[-1, -1], [1, 1]]"
163,1,2,"[[-1, -1], [3, 2]]"
163,2,1,"[[-1, -1], [2, 2]]"
163,2,2,"[[-1, -1], [1, 2]]"
163,3,1,"[[-1, -1], [3, 3]]"
163,3,2,"[[-1, -1], [0, 0]]"
163,4,1,"[[-1, -1], [4, 4]]"
164,1,1,"[[-1, -1], [3, 2]]"
164,1,2,"[[-1, -1], [4, 2]]"
164,2,1,"[[-1, -1], [2, 2]]"
164,2,2,"[[-1, -1], [1, 2]]"
164,3,1,"[[-1, -1], [2, 1]]"
164,3,2,"[[-1, -1], [3, 1]]"
164,4,1,"[[-1, -1], [2, 0]]"
164,4,2,"[[-1, -1], [2, 3]]"
164,5,1,"[[2, 0], [1, 0]]"
164,6,2,"[[4, 2], [3, 3]]"
164,7,1,"[[1, 0], [1, 1]]"
164,8,2,"[[3, 1], [4, 2]]"
164,9,1,"[[2, 2], [3, 1]]"
164,10,2,"[[1, 2], [0, 1]]"
164,11,1,"[[1, 1], [2, 2]]"
165,1,1,"[[-1, -1], [1, 0]]"
165,1,2,"[[-1, -1], [2, 0]]"
165,2,1,"[[-1, -1], [1, 1]]"
165,2,2,"[[-1, -1], [2, 1]]"
165,3,1,"[[-1, -1], [1, 2]]"
165,3,2,"[[-1, -1], [1, 3]]"
165,4,1,"[[-1, -1], [0, 2]]"
165,4,2,"[[-1, -1], [0, 1]]"
165,5,1,"[[0, 2], [0, 3]]"
165,6,2,"[[0, 1], [0, 2]]"
165,7,1,"[[0, 3], [1, 4]]"
165,8,2,"[[2, 0], [3, 1]]"
165,9,1,"[[1, 4], [2, 4]]"
165,10,2,"[[2, 1], [2, 2]]"
165,11,1,"[[2, 4], [2, 3]]"
165,12,2,"[[0, 2], [0, 3]]"
165,13,1,"[[1, 0], [0, 0]]"
165,14,2,"[[0, 3], [0, 4]]"
166,1,1,"[[-1, -1], [2, 3]]"
166,1,2,"[[-1, -1], [2, 4]]"
166,2,1,"[[-1, -1], [2, 2]]"
166,2,2,"[[-1, -1], [2, 1]]"
166,3,1,"[[-1, -1], [1, 2]]"
166,3,2,"[[-1, -1], [1, 3]]"
166,4,1,"[[-1, -1], [0, 2]]"
166,4,2,"[[-1, -1], [3, 2]]"
166,5,1,"[[0, 2], [0, 1]]"
166,6,2,"[[2, 4], [3, 3]]"
166,7,1,"[[0, 1], [1, 1]]"
166,8,2,"[[1, 3], [2, 4]]"
166,9,1,"[[2, 2], [1, 3]]"
166,10,2,"[[2, 1], [1, 0]]"
166,11,1,"[[1, 1], [2, 2]]"
167,1,1,"[[-1, -1], [4, 1]]"
167,1,2,"[[-1, -1], [1, 4]]"
167,2,1,"[[-1, -1], [2, 1]]"
167,2,2,"[[-1, -1], [1, 2]]"
167,3,1,"[[-1, -1], [1, 1]]"
167,3,2,"[[-1, -1], [3, 1]]"
167,4,1,"[[-1, -1], [0, 0]]"
167,4,2,"[[-1, -1], [0, 1]]"
167,5,1,"[[2, 1], [2, 2]]"
167,6,2,"[[3, 1], [3, 2]]"
167,7,1,"[[4, 1], [4, 2]]"
167,8,2,"[[3, 2], [3, 3]]"
167,9,1,"[[0, 0], [1, 0]]"
167,10,2,"[[1, 4], [2, 3]]"
167,11,1,"[[1, 0], [0, 0]]"
167,12,2,"[[3, 3], [3, 4]]"
168,1,1,"[[-1, -1], [4, 3]]"
168,1,2,"[[-1, -1], [0, 2]]"
168,2,1,"[[-1, -1], [2, 3]]"
168,2,2,"[[-1, -1], [2, 2]]"
168,3,1,"[[-1, -1], [1, 3]]"
168,3,2,"[[-1, -1], [3, 3]]"
168,4,1,"[[-1, -1], [1, 2]]"
168,4,2,"[[-1, -1], [4, 4]]"
168,5,1,"[[1, 2], [1, 1]]"
168,6,2,"[[0, 2], [1, 2]]"
168,7,1,"[[2, 3], [3, 2]]"
168,8,2,"[[1, 2], [2, 1]]"
168,9,1,"[[1, 3], [2, 3]]"
168,10,2,"[[2, 1], [2, 0]]"
168,11,1,"[[4, 3], [4, 2]]"
168,12,2,"[[4, 4], [3, 4]]"
168,13,1,"[[1, 1], [1, 2]]"
168,14,2,"[[2, 0], [1, 1]]"
168,15,1,"[[1, 2], [0, 1]]"
168,16,2,"[[3, 4], [4, 4]]"
169,1,1,"[[-1, -1], [0, 3]]"
169,1,2,"[[-1, -1], [2, 0]]"
169,2,1,"[[-1, -1], [1, 3]]"
169,2,2,"[[-1, -1], [2, 1]]"
169,3,1,"[[-1, -1], [1, 4]]"
169,3,2,"[[-1, -1], [0, 4]]"
169,4,1,"[[-1, -1], [2, 2]]"
169,4,2,"[[-1, -1], [1, 2]]"
169,5,1,"[[1, 4], [2, 3]]"
169,6,2,"[[0, 4], [1, 4]]"
169,7,1,"[[2, 2], [3, 3]]"
170,1,1,"[[-1, -1], [4, 1]]"
170,1,2,"[[-1, -1], [2, 4]]"
170,2,1,"[[-1, -1], [2, 1]]"
170,2,2,"[[-1, -1], [2, 2]]"
170,3,1,"[[-1, -1], [1, 1]]"
170,3,2,"[[-1, -1], [3, 1]]"
170,4,1,"[[-1, -1], [0, 0]]"
170,4,2,"[[-1, -1], [0, 4]]"
170,5,1,"[[0, 0], [0, 1]]"
170,6,2,"[[2, 4], [1, 3]]"
171,1,1,"[[-1, -1], [1, 4]]"
171,1,2,"[[-1, -1], [4, 3]]"
171,2,1,"[[-1, -1], [1, 2]]"
171,2,2,"[[-1, -1], [1, 3]]"
171,3,1,"[[-1, -1], [1, 0]]"
171,3,2,"[[-1, -1], [2, 3]]"
171,4,1,"[[-1, -1], [3, 3]]"
171,4,2,"[[-1, -1], [3, 2]]"
171,5,1,"[[1, 2], [2, 2]]"
171,6,2,"[[1, 3], [0, 2]]"
171,7,1,"[[1, 0], [1, 1]]"
171,8,2,"[[0, 2], [1, 2]]"
171,9,1,"[[1, 4], [1, 3]]"
171,10,2,"[[4, 3], [3, 4]]"
171,11,1,"[[1, 1], [0, 1]]"
171,12,2,"[[3, 4], [4, 4]]"
171,13,1,"[[1, 3], [0, 2]]"
171,14,2,"[[4, 4], [4, 3]]"
171,15,1,"[[0, 2], [1, 1]]"
171,16,2,"[[1, 2], [0, 2]]"
171,17,1,"[[0, 1], [0, 0]]"
172,1,1,"[[-1, -1], [1, 1]]"
172,1,2,"[[-1, -1], [3, 2]]"
172,2,1,"[[-1, -1], [2, 2]]"
172,2,2,"[[-1, -1], [1, 2]]"
172,3,1,"[[-1, -1], [3, 3]]"
172,3,2,"[[-1, -1], [0, 0]]"
172,4,1,"[[-1, -1], [4, 4]]"
173,1,1,"[[-1, -1], [0, 1]]"
173,1,2,"[[-1, -1], [0, 2]]"
173,2,1,"[[-1, -1], [1, 1]]"
173,2,2,"[[-1, -1], [1, 2]]"
173,3,1,"[[-1, -1], [2, 1]]"
173,3,2,"[[-1, -1], [3, 1]]"
173,4,1,"[[-1, -1], [2, 0]]"
173,4,2,"[[-1, -1], [1, 0]]"
173,5,1,"[[2, 0], [3, 0]]"
173,6,2,"[[0, 2], [1, 3]]"
173,7,1,"[[3, 0], [4, 1]]"
173,8,2,"[[1, 3], [2, 2]]"
173,9,1,"[[4, 1], [4, 2]]"
173,10,2,"[[2, 2], [3, 2]]"
173,11,1,"[[2, 1], [2, 2]]"
173,12,2,"[[1, 0], [2, 1]]"
173,13,1,"[[4, 2], [3, 3]]"
173,14,2,"[[1, 2], [0, 2]]"
173,15,1,"[[0, 1], [0, 0]]"
174,1,1,"[[-1, -1], [0, 3]]"
174,1,2,"[[-1, -1], [4, 2]]"
174,2,1,"[[-1, -1], [1, 3]]"
174,2,2,"[[-1, -1], [2, 2]]"
174,3,1,"[[-1, -1], [1, 4]]"
174,3,2,"[[-1, -1], [0, 4]]"
174,4,1,"[[-1, -1], [0, 2]]"
174,4,2,"[[-1, -1], [1, 2]]"
174,5,1,"[[1, 4], [2, 4]]"
174,6,2,"[[0, 4], [1, 4]]"
174,7,1,"[[0, 2], [0, 1]]"
174,8,2,"[[1, 4], [2, 3]]"
174,9,1,"[[0, 1], [0, 0]]"
174,10,2,"[[2, 3], [3, 2]]"
175,1,1,"[[-1, -1], [4, 4]]"
175,1,2,"[[-1, -1], [2, 4]]"
175,2,1,"[[-1, -1], [4, 2]]"
175,2,2,"[[-1, -1], [2, 2]]"
175,3,1,"[[-1, -1], [4, 3]]"
175,3,2,"[[-1, -1], [4, 1]]"
175,4,1,"[[-1, -1], [3, 2]]"
175,4,2,"[[-1, -1], [3, 3]]"
175,5,1,"[[4, 2], [3, 1]]"
175,6,2,"[[4, 1], [4, 2]]"
175,7,1,"[[3, 1], [2, 0]]"
175,8,2,"[[4, 2], [3, 1]]"
175,9,1,"[[2, 0], [3, 0]]"
175,10,2,"[[3, 1], [2, 1]]"
175,11,1,"[[3, 2], [2, 3]]"
175,12,2,"[[2, 4], [1, 3]]"
175,13,1,"[[4, 3], [3, 2]]"
175,14,2,"[[1, 3], [0, 2]]"
175,15,1,"[[3, 0], [3, 1]]"
175,16,2,"[[2, 1], [1, 2]]"
175,17,1,"[[3, 1], [4, 2]]"
175,18,2,"[[0, 2], [0, 1]]"
175,19,1,"[[3, 2], [3, 1]]"
175,20,2,"[[0, 1], [0, 0]]"
175,21,1,"[[2, 3], [1, 3]]"
175,22,2,"[[1, 2], [1, 1]]"
176,1,1,"[[-1, -1], [3, 2]]"
176,1,2,"[[-1, -1], [2, 0]]"
176,2,1,"[[-1, -1], [2, 2]]"
176,2,2,"[[-1, -1], [2, 1]]"
176,3,1,"[[-1, -1], [1, 2]]"
176,3,2,"[[-1, -1], [0, 0]]"
176,4,1,"[[-1, -1], [0, 2]]"
177,1,1,"[[-1, -1], [2, 3]]"
177,1,2,"[[-1, -1], [4, 4]]"
177,2,1,"[[-1, -1], [2, 1]]"
177,2,2,"[[-1, -1], [2, 2]]"
177,3,1,"[[-1, -1], [2, 4]]"
177,3,2,"[[-1, -1], [3, 3]]"
177,4,1,"[[-1, -1], [1, 1]]"
177,4,2,"[[-1, -1], [1, 2]]"
177,5,1,"[[2, 1], [2, 0]]"
177,6,2,"[[1, 2], [2, 1]]"
177,7,1,"[[2, 3], [1, 2]]"
177,8,2,"[[3, 3], [2, 3]]"
177,9,1,"[[2, 4], [1, 3]]"
177,10,2,"[[2, 1], [1, 0]]"
177,11,1,"[[1, 1], [2, 1]]"
177,12,2,"[[1, 0], [1, 1]]"
177,13,1,"[[1, 2], [0, 1]]"
177,14,2,"[[2, 3], [3, 3]]"
178,1,1,"[[-1, -1], [3, 4]]"
178,1,2,"[[-1, -1], [3, 2]]"
178,2,1,"[[-1, -1], [2, 2]]"
178,2,2,"[[-1, -1], [0, 2]]"
178,3,1,"[[-1, -1], [2, 1]]"
178,3,2,"[[-1, -1], [2, 3]]"
178,4,1,"[[-1, -1], [2, 0]]"
178,4,2,"[[-1, -1], [2, 4]]"
178,5,1,"[[2, 0], [1, 0]]"
178,6,2,"[[0, 2], [1, 2]]"
